timestamp,orbital_sin,orbital_cos,illumination,commanded_load,spacecraft_mode,mode_science,mode_downlink,mode_safe,battery_current,battery_state_of_charge,battery_capacity,battery_resistance_proxy,battery_voltage,battery_temperature,solar_array_output,solar_array_temperature,bus_voltage,bus_current,cpu_temperature,radio_temperature,propulsion_pressure,thruster_temperature,attitude_error,reaction_wheel_1_rpm,reaction_wheel_1_current,reaction_wheel_1_temperature,reaction_wheel_2_rpm,reaction_wheel_2_current,reaction_wheel_2_temperature,reaction_wheel_3_rpm,reaction_wheel_3_current,reaction_wheel_3_temperature,source
2026-01-01 01:30:00+00:00,-0.9708177657708302,-0.23981840142852534,0.0,0.6924429905309925,SCIENCE,1.0,0.0,0.0,4.40305170895483,66.31955851473464,100.17053029501758,0.07916499746163487,27.415045088115477,22.518797255888387,8.391048030485218,8.946827991689712,27.96809682893395,5.314673215145052,34.969783325424146,23.812442930108688,21.963319353078887,16.831232942107416,0.023403789874679636,2695.0049064357554,0.39444682727378005,28.0493089488571,2853.1949385041357,0.4154850215486618,28.42757934980441,2996.0641423294433,0.4199341445705742,29.30015283737006,SIMULATED DATA
2026-01-01 01:35:00+00:00,-0.9963836913825657,0.08496787361616298,0.0,0.6963260232024676,SCIENCE,1.0,0.0,0.0,4.3571293190769405,65.71834292120302,100.19728549431164,0.08083031075745664,27.419747273013524,22.431572556556084,1.4252272124060679,5.675516978348279,27.948710763529174,5.238442926099675,34.46128346649391,23.873147587654067,21.873645148457506,15.975433381452863,0.027481921001447075,2714.6785075582366,0.4086571555100794,27.374727609228433,2835.594558384588,0.4170398214802283,28.01771166708651,3001.8319129506394,0.4289605712365404,28.4536887296628,SIMULATED DATA
2026-01-01 01:40:00+00:00,-0.9161937100445782,0.4007356805610793,0.0,0.7008414667665727,SCIENCE,1.0,0.0,0.0,4.395759525397917,65.31372660634067,100.17987557030158,0.08064827543699037,27.409334292087483,21.683363132375085,-4.093259771656065,3.645658224623519,27.87814604419241,5.323380178354556,34.1779531980906,23.679390875458463,21.860753269513744,16.226904749186698,0.027042324646937482,2707.9760751655954,0.4031443608200149,26.91772169367496,2866.424920358351,0.4117614888066463,27.770917291758256,3004.1587809519237,0.43562282889186266,28.274989639669382,SIMULATED DATA
2026-01-01 01:45:00+00:00,-0.7387591656076617,0.6739695061578612,0.0,0.7058686986629571,SCIENCE,1.0,0.0,0.0,4.487831978988131,66.59840578511837,100.18083108467204,0.0800121467170233,27.42205077204113,21.550303028722983,1.3040339340732883,2.945180728910206,27.920211217491364,5.338211486798066,33.983039891121976,23.56419387281597,21.89282104117163,16.07350852728814,0.026136188165880148,2744.667074539836,0.41015058976905067,26.853830171314627,2873.719886051522,0.4135808052755701,27.589121611618907,3034.6884392992756,0.437963735220271,28.10960488481173,SIMULATED DATA
2026-01-01 01:50:00+00:00,-0.4829129146645421,0.8756683829225518,0.0,0.7112734247576763,SCIENCE,1.0,0.0,0.0,4.431170423002567,68.27816526251995,99.84445091430119,0.07771010639995293,27.427813719764572,21.90763204112634,4.788100795024394,3.615642129734921,27.988127979411214,5.329139241888572,34.44732555839532,23.484972847527064,21.891981661810018,16.178355271914782,0.024224710587718905,2746.1620617736476,0.4085474357212087,27.10956392566629,2884.2479803083193,0.4170599644954409,27.615438746489396,3043.919474216106,0.4371330690033516,28.249608961537508,SIMULATED DATA
2026-01-01 01:55:00+00:00,-0.17581041202864278,0.9844240443133837,0.020157989976131024,0.7169112667874916,SCIENCE,1.0,0.0,0.0,4.438521411051348,71.03488797320462,100.07239532491836,0.07804760397333411,27.543658373796728,22.10057543459711,23.62832343210632,6.321174729864533,27.884936758847687,5.342330291628677,34.70540853084348,23.5562022297806,21.93006669364623,16.263304679917592,0.02716896058117336,2772.1945470878786,0.4197200855469308,27.532778841074695,2911.0845826226628,0.41205682347721584,28.087697627972034,3054.1056125479404,0.44871987292722965,28.940360022156618,SIMULATED DATA
2026-01-01 02:00:00+00:00,0.14995256220679937,0.9886931925969835,0.29162713517233285,0.7226316191849026,SCIENCE,1.0,0.0,0.0,3.5677901421927354,73.90489817032733,99.90887064385669,0.07882852707327265,27.663430693557405,22.8050789541627,353.0818889754471,9.247872555493444,27.905667507077887,5.35523139365506,35.45192652544364,24.006308549112404,21.979097350694694,17.272294881540432,0.028229145035445092,2799.274393458482,0.41059504924192214,28.24393998877477,2943.2258203538768,0.4329953331763322,28.995626885838593,3095.885006513632,0.44374224997512035,29.560361905738283,SIMULATED DATA
2026-01-01 02:05:00+00:00,0.4597996103258576,0.8880227014801984,0.5498330086048814,0.72828167225525,SCIENCE,1.0,0.0,0.0,2.844585802523637,77.27339391316353,99.75264005029612,0.0767914929146421,27.73252289447647,23.806460667913296,657.2808013292246,13.855718866698332,27.923296138228885,5.408961770576938,35.833785340335815,24.499019753677665,21.9192155865492,17.80247528766946,0.025763945981659445,2828.609905683494,0.4247982102425954,29.32234688535813,2945.3584704909063,0.43153915101353396,30.017849730003633,3119.8592126475237,0.4551367852921536,30.664167409298933,SIMULATED DATA
2026-01-01 02:10:00+00:00,0.7208436468885263,0.6930977108174933,0.7673697057404387,0.733710494233407,SCIENCE,1.0,0.0,0.0,2.1763845212779502,80.36843602814267,99.95687933019163,0.08211204609485842,27.863371382027886,24.565077679784533,921.960706647907,18.46690292786229,27.88326572650948,5.466317377480154,36.26107547253894,25.160867371562695,22.013942411536895,18.256748238807518,0.025846703432313347,2831.2953592488657,0.431547402495127,30.248401948763583,2989.0311086996053,0.4393487502956299,30.97756397559797,3124.9031954583315,0.45258327877197735,31.47127281565537,SIMULATED DATA
2026-01-01 02:15:00+00:00,0.9053775254618975,0.42460750863413965,0.9211479378849147,0.7387730631747083,SCIENCE,1.0,0.0,0.0,1.7592508064062682,83.02048788017868,100.19871054484409,0.08055155484376957,27.949022063477035,25.25687796146941,1097.9087869163873,22.784543357377075,27.965671609762033,5.485862488056176,36.97179516133274,25.878406425258767,22.116809565563877,18.99658168038339,0.028497962127956293,2862.379781188056,0.43499323306844895,31.227242058113383,3008.6644483214973,0.4501686099573796,31.886968680210067,3141.7648456827233,0.4544387059978372,32.92750477326015,SIMULATED DATA
2026-01-01 02:20:00+00:00,0.9938148679666584,0.11104957545354809,0.9948457233055488,0.7433341409748613,SCIENCE,1.0,0.0,0.0,1.6062793614859778,84.41663533865754,100.06911130151776,0.07995505842740132,27.964500752503128,25.98729343216916,1190.9638618211484,27.030849064681078,27.886823171163346,5.408043451328303,37.51030964926856,26.309241995212407,22.061749193244424,19.385320466521446,0.03036711537041118,2851.819832851834,0.43227084184893405,32.065626202359994,3015.449092801499,0.4421297823649726,32.77276292838397,3151.0288417428583,0.4639073550254451,33.52282256447969,SIMULATED DATA
2026-01-01 02:25:00+00:00,0.9767689577737612,-0.21429513090492833,0.9806407981448011,0.7472718860308426,SCIENCE,1.0,0.0,0.0,1.546345410423721,85.22651811529954,100.30267140574088,0.07671464627109825,27.966926304662735,26.430082792011294,1176.7505958319157,29.720157177862045,27.854238425296643,5.458518096675024,38.01020480516908,26.342952486418152,22.081199047109553,19.901625968431063,0.0288574133249619,2854.247817717551,0.4257297376075414,32.61502207088241,3017.889046838728,0.45073379167906824,33.328091339328445,3169.800102462484,0.4624478903550355,33.909237669449944,SIMULATED DATA
2026-01-01 02:30:00+00:00,0.8560490433763559,-0.5168946075694987,0.8800408694802966,0.750481108036558,SCIENCE,1.0,0.0,0.0,1.9560141120393155,84.67377546699497,100.02658452179021,0.0772641937174694,27.953555788611954,26.737715825019922,1054.9589731846265,31.014197111561334,27.884063084593176,5.388847264427922,38.24279007842051,26.24489234704562,22.040093652270773,19.766309853542037,0.027462775838591837,2850.1576757394496,0.4384060389640331,32.87334482294028,2993.0579522803205,0.43844856792212145,33.686570312629286,3149.2828699557012,0.4624973619886402,34.22210202280704,SIMULATED DATA
2026-01-01 02:35:00+00:00,0.6444683052233068,-0.764631024457286,0.7037235876860891,0.7528760779668148,SCIENCE,1.0,0.0,0.0,2.484018396337174,83.38494079393953,100.36717041303893,0.07999648791771956,27.894682344871594,26.65223541255788,840.5664527404797,30.630516479267097,27.924981812880826,5.488858429731336,38.01812617910948,26.401760017253274,22.121821839355793,19.607217275998032,0.0265365570021567,2844.317000394181,0.42923242519152754,32.84112369035545,2995.3388759450013,0.44076877426129457,33.72763395396909,3116.1489972809068,0.44975123549306534,34.292338083952586,SIMULATED DATA
2026-01-01 02:40:00+00:00,0.3644838680648384,-0.9312097024411277,0.47040322338736534,0.7543928181855629,SCIENCE,1.0,0.0,0.0,3.151549881843906,80.80836111810223,100.02662818382755,0.08295573494822597,27.76520403736233,26.409525071873524,562.9848994705835,29.64729635494139,27.87399283923448,5.513402216817603,37.66788027424005,26.58416917463842,22.12576222480225,19.554230155976253,0.026980140631997825,2813.947662951418,0.4265497347759185,32.58858772100795,2969.370380859939,0.4497819771020071,33.24581706730452,3106.0888486966132,0.4592216675667232,34.0875323898877,SIMULATED DATA
2026-01-01 02:45:00+00:00,0.045813207547722085,-0.9989500237820655,0.20484433962310175,0.7549908115019717,SCIENCE,1.0,0.0,0.0,3.9118640556397217,78.27780415622118,100.00337204442306,0.07895203370619037,27.696753598619164,25.906655872683487,246.8021726931261,26.611550514947574,27.912428173115092,5.554308125378666,37.20976756759892,26.12047414347599,22.10167913555662,19.22812508108831,0.024388943702982953,2809.6604763828045,0.43544433395728616,32.05852611948842,2937.286267121812,0.4352091619757948,32.59441817068751,3101.246806890929,0.4537341005193362,33.34697517035529,SIMULATED DATA
2026-01-01 02:50:00+00:00,-0.27772005495333885,-0.9606620483170523,0.0,0.7546540835197555,SCIENCE,1.0,0.0,0.0,4.5936043034623175,74.58957210602216,99.80809148681178,0.08129569702161867,27.596784933320343,25.21196731151228,-0.25868276133065643,22.520932223052213,27.921584234547392,5.418900180122214,36.83188491474424,25.596994618078536,22.0124788223757,18.709956931997763,0.026728461489355836,2783.986956946838,0.4208950169921147,31.246761974476797,2926.2500816248753,0.43985106769747756,31.970821361946914,3068.3749971924717,0.44439790053824924,32.44395604816387,SIMULATED DATA
2026-01-01 02:55:00+00:00,-0.5717761827484249,-0.8204096518457349,0.0,0.753391629366587,SCIENCE,1.0,0.0,0.0,4.562365205001866,71.35351509080218,100.16658441104391,0.07928014638848756,27.529780473979223,24.63404474511582,0.18281270961260648,18.282743115520127,27.859746396709557,5.442669980030511,36.343224126290856,25.08212133834606,22.010639484691847,18.254105769903735,0.029266902116849035,2751.4173592583315,0.41408678652862485,30.251054819671058,2904.988715567692,0.44145839376202806,30.87249564959678,3040.014433209224,0.4455961915859555,31.459659768918016,SIMULATED DATA
2026-01-01 03:00:00+00:00,-0.8051441345910292,-0.5930791874055797,0.0,0.9512371734042298,DOWNLINK,0.0,1.0,0.0,5.24955310174492,67.66760270886164,99.92468123065893,0.0800828588889333,27.38055306199981,24.125177035527134,2.1959064092572165,13.900238094347788,27.85660958984165,6.144848144308983,37.4786288956109,33.513394596399465,21.979705782776357,17.491353675132235,0.028689167102586597,2789.3413312754847,0.44264213432361116,29.894766215036977,2961.9004026135794,0.45644195448149444,30.318931686426073,3094.6298093978317,0.477017153832808,31.2502526540101,SIMULATED DATA
2026-01-01 03:05:00+00:00,-0.9530542965125911,-0.30279945161590044,0.0,0.9482482683383379,DOWNLINK,0.0,1.0,0.0,5.23020263206507,66.09484724143717,99.90294285408869,0.0818220257733394,27.309375594609072,23.165470038146424,-1.0294881021997395,9.418058624082114,27.888941705199848,6.064483750857529,36.91989748999389,32.96524620498905,21.937759684284558,16.927678991125738,0.027334986498285786,2795.735712483884,0.4465089258877835,28.810586043819033,2947.5002085001847,0.45295441954121823,29.814429309375623,3095.5574413984223,0.46560342678226696,30.256190877398968,SIMULATED DATA
2026-01-01 03:10:00+00:00,-0.9998075222340403,0.019619339546196605,0.0,0.9445047577937011,DOWNLINK,0.0,1.0,0.0,5.288945750828655,64.61729428150414,100.19218458456439,0.07948107255475019,27.340505489798762,22.518995588852807,4.077533649155743,6.1426184918093965,27.90179880708694,6.123754186753265,36.36595753733091,33.067074955748076,21.86840175077235,16.255794238697945,0.02712004109312094,2763.3943319872947,0.43801870090733946,28.145782324416356,2926.0398111347045,0.44432179353083506,28.931997663933704,3101.840069185959,0.46447618675560726,29.63549081741352,SIMULATED DATA
2026-01-01 03:15:00+00:00,-0.9404414364859299,0.3399557390900772,0.0,0.9401066434246825,DOWNLINK,0.0,1.0,0.0,5.191580920065166,64.23299625371239,100.17373340031939,0.0789648426379218,27.326760259441937,22.23357113340965,-2.9678131983042375,3.9208387537672653,27.858928695662925,6.12727202510427,36.08867971025231,32.75650082999322,21.890110389142464,15.920023861619208,0.0284573207396397,2791.674873206367,0.4446902928039861,27.785944140310004,2938.069273240121,0.45659078190375646,28.43056641857756,3084.481539752988,0.4666892570145587,28.850277264411975,SIMULATED DATA
2026-01-01 03:20:00+00:00,-0.7812571402343292,0.6242093245321457,0.0,0.9351714135374415,DOWNLINK,0.0,1.0,0.0,5.140008277505572,65.34514191718978,100.1698077050816,0.08212710583118715,27.358965811956608,22.349263146381524,5.784007659178556,2.806534740532314,27.883739747098815,6.034814155715434,35.63361986379349,32.27725588681061,21.851530420950628,16.007246325039993,0.02601209762363417,2787.152475081184,0.44875905455691456,27.406504999439203,2947.536485552255,0.4581486489737213,28.18433105885568,3098.973179404433,0.45814525663770916,28.9632209980322,SIMULATED DATA
2026-01-01 03:25:00+00:00,-0.5391504134562086,0.8422094939324771,0.0,0.9298309045853552,DOWNLINK,0.0,1.0,0.0,5.176509388704706,67.08315217038948,99.94567132989175,0.0800683367316704,27.426861710148586,22.070059828716545,3.3391158914827876,3.582346013447727,27.869184213662805,6.073745399933611,35.54748958763205,32.20902927444309,21.819891489628585,16.003400726130103,0.0266215378530787,2821.1117342939647,0.44486166174296665,27.6416523260996,2962.0671049504954,0.46215680651647517,28.42516356868082,3108.903628213961,0.4729536490448607,28.986188081276605,SIMULATED DATA
2026-01-01 03:30:00+00:00,-0.23981840142852562,0.9708177657708302,0.0,0.9242277793775654,DOWNLINK,0.0,1.0,0.0,5.159851522724694,69.89219740725761,99.99235362020421,0.08163680763587924,27.412543338181656,22.529737281942854,-1.0679933415366658,5.491639845578897,27.90532514465894,6.001463234545364,35.85263571653628,32.73120682135314,21.92678478136667,16.383048047503625,0.031459457265162166,2816.493276783236,0.45293776078217085,28.052347628091564,2976.2220146242976,0.46795537542463084,28.592173407079596,3130.936120888078,0.4785527837895196,29.235637423935234,SIMULATED DATA
2026-01-01 03:35:00+00:00,0.08496787361616268,0.9963836913825657,0.23747322801346893,0.9185117160794464,DOWNLINK,0.0,1.0,0.0,4.479832419907585,72.4364714625274,99.99102184034562,0.07897212665992297,27.464035965867364,23.129863909585353,284.09991750346944,9.079746481410572,27.89877295218047,6.086105697819705,36.06558927241612,33.05483820837352,21.93567313725259,16.93330193251302,0.026275892779246253,2843.9117500843086,0.45063727389879094,28.71116813631299,3015.663644557748,0.4588519185937012,29.42525800534457,3141.5464610275844,0.47983181702419375,30.16829608835137,SIMULATED DATA
2026-01-01 03:40:00+00:00,0.4007356805610758,0.9161937100445797,0.5006130671342298,0.912835409809508,DOWNLINK,0.0,1.0,0.0,3.648097657034843,75.92227901752345,100.11737772710086,0.08211001131344146,27.642339124324916,23.829461539532332,601.355887335911,12.864349084348964,27.868259491192916,6.0206226960697835,36.70090347908282,33.64025552504962,21.986668897478815,17.694860502474146,0.026699603347930246,2874.102125936478,0.45042521948192066,29.668775489959017,3014.550799222524,0.47621801623519333,30.32119362828207,3183.163987334628,0.48225874252104933,31.04714817521418,SIMULATED DATA
2026-01-01 03:45:00+00:00,0.673969506157861,0.738759165607662,0.7283079217982175,0.9073504936434141,DOWNLINK,0.0,1.0,0.0,2.925392061290342,78.99904944263187,100.23303470027413,0.08041044091180191,27.79710170121347,24.586407129685995,875.7655189474768,17.606344928975407,27.89878997061822,5.968654067864585,37.34170740157077,34.191484778655294,21.98604111899192,18.075844832225183,0.028841479685666034,2892.944532469975,0.44794082848656663,30.56798990067714,3052.527498816792,0.4678548297701395,31.306847748867927,3183.4044556704425,0.4873811471978515,31.843920980297618,SIMULATED DATA
2026-01-01 03:50:00+00:00,0.8756683829225524,0.48291291466454084,0.8963903191021271,0.9022034879887106,DOWNLINK,0.0,1.0,0.0,2.4539491831612446,81.36511088431764,100.05522198327976,0.08065218143932198,27.868294319692836,25.568973227014517,1078.9520277482527,21.7708310770005,27.868272603548725,5.927745855150746,37.98766174971405,34.39833148376791,22.064966618991694,19.007429184658523,0.027334099389775893,2894.3670115592927,0.45923613044832223,31.33885559753403,3037.1786478649037,0.4726789240581811,31.977530806809987,3190.106818105849,0.4833594056209864,32.9601188135018,SIMULATED DATA
